Name,Product Link,Price,Rating,Number of Reviews
smartwatch,"Lenovo LOQ 15.6 FHD 144Hz Gaming Laptop, Intel Core i5-13420H, NVIDIA GeForce GTX 3050 6GB, 16GB RAM, 512GB SSD, Storm Grey, Windows 11, 82XV0094US",https://www.walmart.com/ip/Lenovo-LOQ-15-6-FHD-144Hz-Gaming-Laptop-Intel-Core-i5-13420H-NVIDIA-GeForce-GTX-3050-6GB-16GB-RAM-512GB-SSD-Storm-Grey-Windows-11-82XV0094US/3685906294?classType=REGULAR&from=/search,$848.80,4.7,22
smartwatch,Acer Chromebook 315 15.6 inch Laptop Intel Processor N4500 4GB RAM 64GB eMMC Pure Silver,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=1&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FAcer-Chromebook-315-15-6-inch-Laptop-Intel-Processor-N4500-4GB-RAM-64GB-eMMC-Pure-Silver%2F3193557250%3FclassType%3DVARIANT%26athbdg%3DL1102%26adsRedirect%3Dtrue&adUid=d5bc196f-291a-4112-af05-860efe32de93&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=KhmMUJ7LZFwOTYtKUcpHBA8hEP3gwCceFo0b2cpQOyFZsq6946ZpvNiNyz4U3SdUThZWz9XmmmrKUEPO10_ARnFsVyx5o3xyWzJExJrcfoSFgoUJ6stmxoYwbaCyT_OAYZ4KtiBPCx4yjAN4mn2ColaGogX-ZZD7p-QTyylw69_lXrZrCTDvYjvjRlczJPLEzaYMyT9EyjIpGo_ZSgWaWhY0FNE2CneeVJIISH22b2rfFA-PE1RJSg3wUgXXZ_EmZOVKVN7iZqSiPWzY2i5thOqeUkuzemiGjAkJEVPvpWU&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_on%7Csearch_default&classType=VARIANT&athbdg=L1102,$139.00,4.4,3857
smartwatch,ASUS Chromebook Plus CX34 14 inch Touch Laptop with Google AI Intel Core i3-1215U 8GB RAM 128GB UFS Gray,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=2&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FASUS-Chromebook-Plus-CX34-14-inch-Touch-Laptop-with-Google-AI-Intel-Core-i3-1215U-8GB-RAM-128GB-UFS-Gray%2F5098188355%3FclassType%3DREGULAR%26adsRedirect%3Dtrue&adUid=d5bc196f-291a-4112-af05-860efe32de93&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=HU2G_1p-1zcDHRrB49pHGYH-P_qh9iiJU4nteXE1_y1gJa0A2XyT8t3wKZ8luJ_BTAeFFA8hiGymLi7TwdciDHJHNFue9dWBsENGQ2FYZ67g2e4WO02Ii9J-wEDrON_S6rxkBuvclEdyvdmax0wrfW0LIA3kTLmAkpPMjMfSvgnRrz9Mxz1Hw7nUq4SyxoFLfonZ6ccMlO0nfiQHy97_ApRwUdSU9qPYECfxDgfwp5gBqVE9gNL48ee4bsVY9WeZkWp_6oFq82PTlPU2rak16G7PsNtvbRQ5MfQ0hp5k7Gs&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_on%7Csearch_default&classType=REGULAR,$329.00,4.5,71
smartwatch,HP Chromebook x360 14 inch FHD IPS Touch 2-in-1 Laptop Intel Processor N100 4GB RAM 64GB eMMC Sky Blue,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=3&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FHP-Chromebook-X360-14-inch-FHD-IPS-Touch-2-in-1-Laptop-Intel-Processor-N100-4GB-RAM-64GB-eMMC-Sky-Blue%2F5123764557%3FclassType%3DREGULAR%26athbdg%3DL1102%26adsRedirect%3Dtrue&adUid=d5bc196f-291a-4112-af05-860efe32de93&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=9J0Na0lqq3LXzC4SMNSY7CzcW1Ey4xZNTLTEW8CTin6KrEFkQxOlrB6nXmpL3WwDKwhC0PwHUjpNG2TR1E_iUnFsVyx5o3xyWzJExJrcfoQQXFv1Lbsd3MMcG7V7_G4a3Qj_a6g5U4WnCQRPqL1wPLCTwzQ21r4umYfVPIq7otY3Plo8uiLQATrl-NYKsj5Zyns0CyoRJPkJNdPQeNwysjdlExP4MQThgq7cAs-u7-3bvxMmAAh3bi-1De1rHI-A&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_on%7Csearch_default&classType=REGULAR&athbdg=L1102,$199.00,4.5,539
smartwatch,Lenovo IdeaPad Slim 3 15.6 inch FHD Touch Windows Laptop AMD Ryzen 7-7730U 16GB RAM 512GB SSD Abyss Blue,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=4&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FLenovo-Ideapad-Slim-3-15-6-inch-FHD-IPS-Touch-Laptop-AMD-Ryzen-7-7730U-16GB-RAM-512GB-SSD-Abyss-Blue%2F5098188190%3FclassType%3DREGULAR%26athbdg%3DL1102%26adsRedirect%3Dtrue&adUid=d5bc196f-291a-4112-af05-860efe32de93&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=XkWjrDz8ODLO495J71dgaR8NUYi4zqxwDfuj33WgKWhggWzDgIMdhkkiVDcYbWvXh4SMnhzwDSqJsm4P8ZDwiHJHNFue9dWBsENGQ2FYZ65ZxTCo8z5SevUm4mJQr8B1zENKgnIxf3_JRCAkaSuZRQEhNOivEskjU_pbBzsHM1MVK3wh0oMD-mHd4nFqavccJDemNBHZGQ16aUYc3PhOmXaqxpJCmlU6WH7lsUGUVnVxZLBu6uFISO-lPV1eUOhYrFStnDFmE4yvL64KqG5JvtjoH7Fkas0-NjJ6XSfDXVk&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_on%7Csearch_default&classType=REGULAR&athbdg=L1102,$429.00,4.6,137
smartwatch,"HP 14"" FHD Pavilion x360 Laptop, Intel Core i5-1235U, 8GB, 256GB, Silver, Windows 11, 14-dy2050wm",https://www.walmart.com/ip/HP-14-FHD-Pavilion-x360-Laptop-Intel-Core-i5-1235U-8GB-256GB-Silver-Windows-11-14-dy2050wm/753966076?classType=REGULAR&from=/search,$478.90,4.2,267
smartwatch,"ASUS Vivobook 15.6” FHD Touch PC Laptop, Intel Core i5-1135G7, 8GB, 512GB, Win 11 Home, F515EA-WH52",https://www.walmart.com/ip/ASUS-Vivobook-15-6-FHD-Touch-PC-Laptop-Intel-Core-i5-1135G7-8GB-512GB-Win-11-Home-F515EA-WH52/2340855991?classType=VARIANT&from=/search,$369.00,4.5,343
smartwatch,"Lenovo IdeaPad Flex 5i 14"" FHD 2-in-1 Touchscreen Laptop, Intel Core i3-1115G4, 4GB RAM, 128GB SSD, Graphite Gray, Windows 11 in S Mode, 82HS00R9US",https://www.walmart.com/ip/Lenovo-Flex-5i-14-0-FHD-Touch-Core-i3-1115G4-4GB-128GB-Graphite-Grey-Windows-11-S-82HS00R9US/866819117?classType=VARIANT&from=/search,$309.00,3.7,276
smartwatch,"ASUS Vivobook 15 laptop, 15.6” Touch, Intel Core i7-1255U, 16GB RAM, 512GB SSD, Quiet Blue, Windows 11 Home",https://www.walmart.com/ip/ASUS-Vivobook-15-laptop-15-6-Touch-Intel-Core-i7-1255U-16GB-RAM-512GB-SSD-Quiet-Blue-Windows-11-Home/2471038977?classType=VARIANT&from=/search,$569.98,4.6,590
smartwatch,"HP 15.6"" Pentium 4GB/128GB Laptop-Scarlet Red",https://www.walmart.com/ip/HP-15-dw0083wm-15-6-HD-Pentium-Silver-N5000-1-1GHz-Intel-UHD-Graphics-605-4GB-RAM-128GB-SSD-Windows-10-Scarlet-red/363405465?classType=VARIANT&from=/search,$275.00,3.8,4321
smartwatch,"HP 15.6"" HD Business Laptop Touchscreen, Intel Core i3-1215U, 16GB RAM, 1TB SSD, Intel UHD Graphics, Wi-Fi, Bluetooth, Webcam, Media Card Reader, Numeric Keypad, Windows 11 Home, Cefesfy LaptopStand",https://www.walmart.com/ip/HP-15-6-HD-Business-Laptop-Touchscreen-Intel-Core-i3-1215U-16GB-RAM-1TB-SSD-UHD-Graphics-Wi-Fi-Bluetooth-Webcam-Media-Card-Reader-Numeric-Keypad-Wind/5310462760?classType=VARIANT&from=/search,$495.90,4.7,104
camera,Acer Chromebook 315 15.6 inch Laptop Intel Processor N4500 4GB RAM 64GB eMMC Pure Silver,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=1&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FAcer-Chromebook-315-15-6-inch-Laptop-Intel-Processor-N4500-4GB-RAM-64GB-eMMC-Pure-Silver%2F3193557250%3FclassType%3DVARIANT%26athbdg%3DL1102%26adsRedirect%3Dtrue&adUid=39fe23a5-a091-4b55-b1ed-d70bdc66259d&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=KhmMUJ7LZFwOTYtKUcpHBA8hEP3gwCceFo0b2cpQOyFZsq6946ZpvNiNyz4U3SdUThZWz9XmmmrKUEPO10_ARn22xJf-YZbqb91MMkJctvj9J4Z3MgMTTU8y26dl0H5bYZ4KtiBPCx4yjAN4mn2CoqXHi2YVBY63dv6Qbz2U6WX2ofs1-v2zsHdtOAujk7iEfonZ6ccMlO0nfiQHy97_ApRwUdSU9qPYECfxDgfwp5gBqVE9gNL48ee4bsVY9WeZkWp_6oFq82PTlPU2rak16G7PsNtvbRQ5MfQ0hp5k7Gs&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_on%7Csearch_default&classType=VARIANT&athbdg=L1102,$139.00,4.4,3857
camera,ASUS Chromebook Plus CX34 14 inch Touch Laptop with Google AI Intel Core i3-1215U 8GB RAM 128GB UFS Gray,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=2&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FASUS-Chromebook-Plus-CX34-14-inch-Touch-Laptop-with-Google-AI-Intel-Core-i3-1215U-8GB-RAM-128GB-UFS-Gray%2F5098188355%3FclassType%3DREGULAR%26adsRedirect%3Dtrue&adUid=39fe23a5-a091-4b55-b1ed-d70bdc66259d&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=HU2G_1p-1zcDHRrB49pHGYH-P_qh9iiJU4nteXE1_y1gJa0A2XyT8t3wKZ8luJ_B7uPicxu2erTavyhHXQi8Dn22xJf-YZbqb91MMkJctvheG8IJ9uJKMm8dI-T6Ti4jZnD6gH7mA2pA797Gqaq37QWhaxqBNAQc9PUfjAiZrHXDRS-s_LeAcDFCw3Uahud6ii_Q6N2maG-DC9bVm5sL6Am4ujES3nBcldtxJkDTKRF6OnwqYSrVQCZBFN8Q7XIrVou3_w1O7zcNkYR_bljlY5J3mITg_xivqsJYeFpsNJI&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_on%7Csearch_default&classType=REGULAR,$329.00,4.5,71
camera,HP Chromebook x360 14 inch FHD IPS Touch 2-in-1 Laptop Intel Processor N100 4GB RAM 64GB eMMC Sky Blue,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=3&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FHP-Chromebook-X360-14-inch-FHD-IPS-Touch-2-in-1-Laptop-Intel-Processor-N100-4GB-RAM-64GB-eMMC-Sky-Blue%2F5123764557%3FclassType%3DREGULAR%26athbdg%3DL1102%26adsRedirect%3Dtrue&adUid=39fe23a5-a091-4b55-b1ed-d70bdc66259d&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=9J0Na0lqq3LXzC4SMNSY7CzcW1Ey4xZNTLTEW8CTin6KrEFkQxOlrB6nXmpL3WwDKwhC0PwHUjpNG2TR1E_iUn22xJf-YZbqb91MMkJctviQ4eqGPBNLxdGyWV1SnCtw3Qj_a6g5U4WnCQRPqL1wPA4vUhvacPmsKP7zmKBzsHKUsf7zpgnCK36NpWXh9azgyns0CyoRJPkJNdPQeNwysjdlExP4MQThgq7cAs-u7-3bvxMmAAh3bi-1De1rHI-A&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_on%7Csearch_default&classType=REGULAR&athbdg=L1102,$199.00,4.5,539
camera,Lenovo IdeaPad Slim 3 15.6 inch FHD Touch Windows Laptop AMD Ryzen 7-7730U 16GB RAM 512GB SSD Abyss Blue,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=4&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FLenovo-Ideapad-Slim-3-15-6-inch-FHD-IPS-Touch-Laptop-AMD-Ryzen-7-7730U-16GB-RAM-512GB-SSD-Abyss-Blue%2F5098188190%3FclassType%3DREGULAR%26athbdg%3DL1102%26adsRedirect%3Dtrue&adUid=39fe23a5-a091-4b55-b1ed-d70bdc66259d&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=XkWjrDz8ODLO495J71dgaR8NUYi4zqxwDfuj33WgKWhggWzDgIMdhkkiVDcYbWvXh4SMnhzwDSqJsm4P8ZDwiIVy7cZ8vuTPcVhzu87HDSeTyMsG_KzgR9nTp8rjai6FzENKgnIxf3_JRCAkaSuZReALCJsODx9vA68jCM2FiCqBvZZj4sKvEAx1viqbfmLoJDemNBHZGQ16aUYc3PhOmXaqxpJCmlU6WH7lsUGUVnVxZLBu6uFISO-lPV1eUOhYrFStnDFmE4yvL64KqG5JvtjoH7Fkas0-NjJ6XSfDXVk&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_on%7Csearch_default&classType=REGULAR&athbdg=L1102,$429.00,4.6,137
camera,Lenovo IdeaPad 1i 15.6 inch Windows Laptop Intel Core i5-1235U 8GB RAM 256GB SSD Abyss Blue,https://www.walmart.com/ip/Lenovo-IdeaPad-1i-15-6-Intel-Core-i5-1235U-8GB-RAM-256-GB-SSD-Abyss-Blue-Windows-11-in-S-Mode-82QD00GNUS/5698519717?classType=REGULAR&athbdg=L1102&from=/search,$299.00,4.4,59
camera,Lenovo IdeaPad Slim 3 15.6 inch FHD Touch Windows Laptop AMD Ryzen 7-7730U 16GB RAM 512GB SSD Abyss Blue,https://www.walmart.com/ip/Lenovo-Ideapad-Slim-3-15-6-inch-FHD-IPS-Touch-Laptop-AMD-Ryzen-7-7730U-16GB-RAM-512GB-SSD-Abyss-Blue/5098188190?classType=REGULAR&athbdg=L1102&from=/search,$429.00,4.6,137
camera,HP 15.6 inch Windows Laptop Intel Processor N200 4GB RAM 128GB UFS Scarlet Red (12-mo. Microsoft 365 included),https://www.walmart.com/ip/HP-15-6-inch-Laptop-Intel-Processor-N200-4GB-RAM-128GB-UFS-Scarlet-Red-12-mo-Microsoft-365-included/2706605807?classType=VARIANT&athbdg=L1102&from=/search,$199.00,4.2,4512
camera,HP 15.6 inch Windows Laptop Intel Core i3-N305 8GB RAM 256GB SSD Natural Silver,https://www.walmart.com/ip/HP-15-6-inch-Laptop-Intel-Core-i3-N305-8GB-RAM-256GB-SSD-Natural-Silver/5098188131?classType=VARIANT&from=/search,$279.90,4.5,969
camera,HP Chromebook 14 inch Laptop Intel Processor N200 4GB RAM 128GB UFS Glacier Silver,https://www.walmart.com/ip/HP-Chromebook-14-inch-Laptop-Intel-Processor-N200-4GB-RAM-128GB-UFS-Glacier-Silver/5098188136?classType=REGULAR&from=/search,$183.94,4.5,641
camera,Acer Chromebook 315 15.6 inch Laptop Intel Processor N4500 4GB RAM 64GB eMMC Pure Silver,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=1&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FAcer-Chromebook-315-15-6-inch-Laptop-Intel-Processor-N4500-4GB-RAM-64GB-eMMC-Pure-Silver%2F3193557250%3FclassType%3DVARIANT%26athbdg%3DL1102%26adsRedirect%3Dtrue&adUid=687530b2-160f-45c7-a9ba-bf7c05a86d17&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=KhmMUJ7LZFwOTYtKUcpHBA8hEP3gwCceFo0b2cpQOyFZsq6946ZpvNiNyz4U3SdUySjoXGrLre4gnfS4cz4PkPwhAPwvhWkuGSEg06UKpNk-OrAvkR2QiZVBzsi4zJww1grGHdNx-9S083_kIsuHokGCJYXJQb_4zxGV0xryZPk0T2Pu_qYxrYnMFMoYiaP45Om9MEI1QvgsvGY15Cz3Kpg5sqKuRm1s9GUds2VM0ccgMnbG-OppiTZ3yjotQIBPUnF8xRsoRHv_37Ul5QrxYmCDgIzlW38Eak-HO6vevfo&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_on%7Csearch_default&classType=VARIANT&athbdg=L1102,$139.00,4.4,3857
camera,ASUS Chromebook Plus CX34 14 inch Touch Laptop with Google AI Intel Core i3-1215U 8GB RAM 128GB UFS Gray,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=2&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FASUS-Chromebook-Plus-CX34-14-inch-Touch-Laptop-with-Google-AI-Intel-Core-i3-1215U-8GB-RAM-128GB-UFS-Gray%2F5098188355%3FclassType%3DREGULAR%26adsRedirect%3Dtrue&adUid=687530b2-160f-45c7-a9ba-bf7c05a86d17&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=HU2G_1p-1zcDHRrB49pHGYH-P_qh9iiJU4nteXE1_y1gJa0A2XyT8t3wKZ8luJ_BIuB--grZihCDTDENnAqu8rORWQmU37QJh3StmxLaBl1eG8IJ9uJKMm8dI-T6Ti4jPjYaYesfA7QMG9SpWpVT5r5e_DE69AQwix_ghsU0id2NRgQJzYoP6E7hhqpgKnwkzaYMyT9EyjIpGo_ZSgWaWhY0FNE2CneeVJIISH22b2rfFA-PE1RJSg3wUgXXZ_EmZOVKVN7iZqSiPWzY2i5thOqeUkuzemiGjAkJEVPvpWU&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_on%7Csearch_default&classType=REGULAR,$329.00,4.5,71
camera,HP Chromebook x360 14 inch FHD IPS Touch 2-in-1 Laptop Intel Processor N100 4GB RAM 64GB eMMC Sky Blue,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=3&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FHP-Chromebook-X360-14-inch-FHD-IPS-Touch-2-in-1-Laptop-Intel-Processor-N100-4GB-RAM-64GB-eMMC-Sky-Blue%2F5123764557%3FclassType%3DREGULAR%26athbdg%3DL1102%26adsRedirect%3Dtrue&adUid=687530b2-160f-45c7-a9ba-bf7c05a86d17&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=9J0Na0lqq3LXzC4SMNSY7CzcW1Ey4xZNTLTEW8CTin6KrEFkQxOlrB6nXmpL3WwDKwhC0PwHUjpNG2TR1E_iUrORWQmU37QJh3StmxLaBl2Q4eqGPBNLxdGyWV1SnCtw3Qj_a6g5U4WnCQRPqL1wPFAMDQAvYsQl3Yxc1xSZsnIQlmL2XR4UlPWINUDb4EJWyns0CyoRJPkJNdPQeNwysjdlExP4MQThgq7cAs-u7-3bvxMmAAh3bi-1De1rHI-A&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_on%7Csearch_default&classType=REGULAR&athbdg=L1102,$199.00,4.5,539
camera,Lenovo IdeaPad Slim 3 15.6 inch FHD Touch Windows Laptop AMD Ryzen 7-7730U 16GB RAM 512GB SSD Abyss Blue,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=4&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FLenovo-Ideapad-Slim-3-15-6-inch-FHD-IPS-Touch-Laptop-AMD-Ryzen-7-7730U-16GB-RAM-512GB-SSD-Abyss-Blue%2F5098188190%3FclassType%3DREGULAR%26athbdg%3DL1102%26adsRedirect%3Dtrue&adUid=687530b2-160f-45c7-a9ba-bf7c05a86d17&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=XkWjrDz8ODLO495J71dgaR8NUYi4zqxwDfuj33WgKWhggWzDgIMdhkkiVDcYbWvXh4SMnhzwDSqJsm4P8ZDwiPwhAPwvhWkuGSEg06UKpNmTyMsG_KzgR9nTp8rjai6FzENKgnIxf3_JRCAkaSuZReALCJsODx9vA68jCM2FiCqBvZZj4sKvEAx1viqbfmLoJDemNBHZGQ16aUYc3PhOmXaqxpJCmlU6WH7lsUGUVnVxZLBu6uFISO-lPV1eUOhYrFStnDFmE4yvL64KqG5JvtjoH7Fkas0-NjJ6XSfDXVk&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_on%7Csearch_default&classType=REGULAR&athbdg=L1102,$429.00,4.6,137
camera,"Auusda 15.6"" Laptop Intel Alder N95, 16GB RAM, 512GB SSD, Windows 11 Pro Work Computer, Fingerprint Reader, Backlit Keyboard, Silver",https://www.walmart.com/ip/Auusda-15-6-Laptop-Intel-Alder-N95-16GB-RAM-512GB-SSD-Windows-11-Pro-Work-Computer-Fingerprint-Reader-Backlit-Keyboard-Silver/1846202250?classType=VARIANT&athbdg=L1600&from=/search,$289.99,3.8,896
camera,"ASUS TUF Gaming A16 Gaming/Entertainment Laptop (AMD Ryzen 7 7735HS 8-Core, 64GB DDR5 4800MHz RAM, 2TB PCIe SSD, Radeon RX 7700S, 16.0in 165 Hz Wide UXGA (1920x1200), Wifi, Win 11 Home)",https://www.walmart.com/ip/ASUS-TUF-Gaming-A16-Gaming-Entertainment-Laptop-AMD-Ryzen-7-7735HS-8-Core-64GB-DDR5-4800MHz-RAM-2TB-PCIe-SSD-Radeon-RX-7700S-16-0in-165-Hz-Wide-UXGA/6471613525?classType=REGULAR&from=/search,"$1,979.99",N/A,N/A
camera,HP Victus 15.6 inch FHD IPS 144Hz Gaming Laptop AMD Ryzen 5-8645HS NVIDIA GeForce RTX 4050 8GB DDR5 512GB SSD Mica Silver (2024),https://www.walmart.com/ip/HP-Victus-15-6-inch-FHD-144Hz-Gaming-Laptop-AMD-Ryzen-5-8645HS-NVIDIA-GeForce-RTX-4050-8GB-DDR4-512GB-SSD-Mica-Silver-2024/5395277312?classType=REGULAR&athbdg=L1600&from=/search,$651.00,4.5,412
camera,"ASUS 15.6"" FHD Laptop, Intel Pentium, 4GB RAM, 128GB eMMC, Windows 11 Home in S mode with One Year of Microsoft 365 included,  L510MA-WS21",https://www.walmart.com/ip/ASUS-15-6-FHD-Laptop-Intel-Pentium-4GB-RAM-128GB-eMMC-Windows-11-Home-in-S-mode-with-One-Year-of-Microsoft-365-included-L510MA-WS21/297174175?classType=VARIANT&from=/search,$236.90,3.9,2019
camera,HP 15.6 inch Intel Processor N200 4GB RAM 128GB UFS Black (12-mo. Microsoft 365 included),https://www.walmart.com/ip/HP-15-6-HD-Laptop-Intel-N200-4GB-RAM-128GB-UFS-Windows-11-Home-in-S-Mode-15-fd0079wm/5536083697?classType=VARIANT&from=/search,$191.00,4.2,160
camera,HP 15.6 inch Windows Laptop Intel Core i7-1355U 16GB RAM 1TB SSD Natural Silver,https://www.walmart.com/ip/HP-15-6-inch-Laptop-Intel-Core-i7-1355U-16GB-RAM-1TB-SSD-Natural-Silver/5098188130?classType=REGULAR&athbdg=L2000&from=/search,$699.00,4.2,216
camera,Acer Chromebook 315 15.6 inch Laptop Intel Processor N4500 4GB RAM 64GB eMMC Pure Silver,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=1&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FAcer-Chromebook-315-15-6-inch-Laptop-Intel-Processor-N4500-4GB-RAM-64GB-eMMC-Pure-Silver%2F3193557250%3FclassType%3DVARIANT%26athbdg%3DL1102%26adsRedirect%3Dtrue&adUid=ae2dc9c2-11f9-4d7e-91bc-be0108c38844&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=KhmMUJ7LZFwOTYtKUcpHBA8hEP3gwCceFo0b2cpQOyFZsq6946ZpvNiNyz4U3SdUThZWz9XmmmrKUEPO10_ARmREAfenM4iY_XtvZNEx5-SFgoUJ6stmxoYwbaCyT_OAYZ4KtiBPCx4yjAN4mn2ColaGogX-ZZD7p-QTyylw69_lXrZrCTDvYjvjRlczJPLEzaYMyT9EyjIpGo_ZSgWaWhY0FNE2CneeVJIISH22b2rfFA-PE1RJSg3wUgXXZ_EmZOVKVN7iZqSiPWzY2i5thOqeUkuzemiGjAkJEVPvpWU&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_off%7Csearch_default&classType=VARIANT&athbdg=L1102,$139.00,4.4,3857
camera,ASUS Chromebook Plus CX34 14 inch Touch Laptop with Google AI Intel Core i3-1215U 8GB RAM 128GB UFS Gray,https://www.walmart.com/sp/track?bt=1&eventST=click&plmt=sp-search-middle~desktop~&pos=2&tax=1085632_1071204_5186082_4126170_5681475&rdf=1&rd=https%3A%2F%2Fwww.walmart.com%2Fip%2FASUS-Chromebook-Plus-CX34-14-inch-Touch-Laptop-with-Google-AI-Intel-Core-i3-1215U-8GB-RAM-128GB-UFS-Gray%2F5098188355%3FclassType%3DREGULAR%26athbdg%3DL1300%26adsRedirect%3Dtrue&adUid=ae2dc9c2-11f9-4d7e-91bc-be0108c38844&mloc=sp-search-middle&pltfm=desktop&pgId=laptop&pt=search&spQs=HU2G_1p-1zcDHRrB49pHGYH-P_qh9iiJU4nteXE1_y1gJa0A2XyT8t3wKZ8luJ_BTAeFFA8hiGymLi7TwdciDAcl7CA4_Z66FGSA9jcbETTg2e4WO02Ii9J-wEDrON_S6rxkBuvclEdyvdmax0wrfW0LIA3kTLmAkpPMjMfSvgnRrz9Mxz1Hw7nUq4SyxoFLfonZ6ccMlO0nfiQHy97_ApRwUdSU9qPYECfxDgfwp5gBqVE9gNL48ee4bsVY9WeZkWp_6oFq82PTlPU2rak16G7PsNtvbRQ5MfQ0hp5k7Gs&storeId=3081&couponState=na&bkt=ace1_default%7Cace2_default%7Cace3_default%7Ccoldstart_off%7Csearch_default&classType=REGULAR&athbdg=L1300,$329.00,4.5,71
